element_group	superfamily	lineage	structural_status	element_length_bp	ltr_length_bp	ltr1_length_bp	ltr2_length_bp
LARD	LARD	LARD	non_autonomous	10017	3544	3544	3544
LARD	LARD	LARD	non_autonomous	10018	3587	3587	3587
LARD	LARD	LARD	non_autonomous	10022	3368	3368	3368
LARD	LARD	LARD	non_autonomous	10029	1765	1765	1765
LARD	LARD	LARD	non_autonomous	10036	3550	3550	3550
LARD	LARD	LARD	non_autonomous	10036	3587	3587	3587
LARD	LARD	LARD	non_autonomous	10037	3539	3539	3539
LARD	LARD	LARD	non_autonomous	10046	3635	3635	3635
LARD	LARD	LARD	non_autonomous	10048	1746	1746	1746
LARD	LARD	LARD	non_autonomous	10051	471	471	471
LARD	LARD	LARD	non_autonomous	10052	3529	3529	3529
LARD	LARD	LARD	non_autonomous	10061	3553	3553	3553
LARD	LARD	LARD	non_autonomous	10075	3578	3578	3578
LARD	LARD	LARD	non_autonomous	10078	1782	1782	1782
LARD	LARD	LARD	non_autonomous	10080	3343	3343	3343
LARD	LARD	LARD	non_autonomous	10081	3548	3548	3548
LARD	LARD	LARD	non_autonomous	10086	3531	3531	3531
LARD	LARD	LARD	non_autonomous	10087	3553	3553	3553
LARD	LARD	LARD	non_autonomous	10091	3707	3707	3707
LARD	LARD	LARD	non_autonomous	10094	3571	3571	3571
LARD	LARD	LARD	non_autonomous	10099	3467	3467	3467
LARD	LARD	LARD	non_autonomous	10103	3710	3710	3710
LARD	LARD	LARD	non_autonomous	10104	1761	1761	1761
LARD	LARD	LARD	non_autonomous	10108	3422	3422	3422
LARD	LARD	LARD	non_autonomous	10109	3556	3556	3556
LARD	LARD	LARD	non_autonomous	10111	3456	3456	3456
LARD	LARD	LARD	non_autonomous	10120	3647	3647	3647
LARD	LARD	LARD	non_autonomous	10125	3642	3642	3642
LARD	LARD	LARD	non_autonomous	10125	3347	3347	3347
LARD	LARD	LARD	non_autonomous	10130	2976	2976	2976
LARD	LARD	LARD	non_autonomous	10137	3734	3734	3734
LARD	LARD	LARD	non_autonomous	10148	3486	3486	3486
LARD	LARD	LARD	non_autonomous	10157	3518	3518	3518
LARD	LARD	LARD	non_autonomous	10159	3634	3634	3634
LARD	LARD	LARD	non_autonomous	10164	3597	3597	3597
LARD	LARD	LARD	non_autonomous	10168	3598	3598	3598
LARD	LARD	LARD	non_autonomous	10184	1757	1757	1757
LARD	LARD	LARD	non_autonomous	10185	3635	3635	3635
LARD	LARD	LARD	non_autonomous	10194	3909	3909	3909
LARD	LARD	LARD	non_autonomous	10196	3670	3670	3670
LARD	LARD	LARD	non_autonomous	10199	3580	3580	3580
LARD	LARD	LARD	non_autonomous	10216	3480	3480	3480
LARD	LARD	LARD	non_autonomous	10217	4038	4038	4038
LARD	LARD	LARD	non_autonomous	10223	3480	3480	3480
LARD	LARD	LARD	non_autonomous	10232	3546	3546	3546
LARD	LARD	LARD	non_autonomous	10233	3875	3875	3875
LARD	LARD	LARD	non_autonomous	10234	3944	3944	3944
LARD	LARD	LARD	non_autonomous	10239	3608	3608	3608
LARD	LARD	LARD	non_autonomous	10264	2667	2667	2667
LARD	LARD	LARD	non_autonomous	10265	3612	3612	3612
LARD	LARD	LARD	non_autonomous	10268	3481	3481	3481
LARD	LARD	LARD	non_autonomous	10268	3346	3346	3346
LARD	LARD	LARD	non_autonomous	10269	3606	3606	3606
LARD	LARD	LARD	non_autonomous	10275	3907	3907	3907
LARD	LARD	LARD	non_autonomous	10295	3650	3650	3650
LARD	LARD	LARD	non_autonomous	10300	3511	3511	3511
LARD	LARD	LARD	non_autonomous	10304	549	549	549
LARD	LARD	LARD	non_autonomous	10308	3033	3033	3033
LARD	LARD	LARD	non_autonomous	10309	3637	3637	3637
LARD	LARD	LARD	non_autonomous	10312	3699	3699	3699
LARD	LARD	LARD	non_autonomous	10315	3518	3518	3518
LARD	LARD	LARD	non_autonomous	10322	3706	3706	3706
LARD	LARD	LARD	non_autonomous	10329	1763	1763	1763
LARD	LARD	LARD	non_autonomous	10331	3972	3972	3972
LARD	LARD	LARD	non_autonomous	10338	3576	3576	3576
LARD	LARD	LARD	non_autonomous	10343	162	162	162
LARD	LARD	LARD	non_autonomous	10343	3535	3535	3535
LARD	LARD	LARD	non_autonomous	10345	4126	4126	4126
LARD	LARD	LARD	non_autonomous	10349	3535	3535	3535
LARD	LARD	LARD	non_autonomous	10374	1433	1433	1433
LARD	LARD	LARD	non_autonomous	10375	3614	3614	3614
LARD	LARD	LARD	non_autonomous	10385	2983	2983	2983
LARD	LARD	LARD	non_autonomous	10385	3706	3706	3706
LARD	LARD	LARD	non_autonomous	10393	1764	1764	1764
LARD	LARD	LARD	non_autonomous	10404	3427	3427	3427
LARD	LARD	LARD	non_autonomous	10427	1752	1752	1752
LARD	LARD	LARD	non_autonomous	10431	3572	3572	3572
LARD	LARD	LARD	non_autonomous	10438	3633	3633	3633
LARD	LARD	LARD	non_autonomous	10461	3627	3627	3627
LARD	LARD	LARD	non_autonomous	10476	1702	1702	1702
LARD	LARD	LARD	non_autonomous	10479	3613	3613	3613
LARD	LARD	LARD	non_autonomous	10493	3880	3880	3880
LARD	LARD	LARD	non_autonomous	10497	3611	3611	3611
LARD	LARD	LARD	non_autonomous	10500	4039	4039	4039
LARD	LARD	LARD	non_autonomous	10506	3781	3781	3781
LARD	LARD	LARD	non_autonomous	10508	3787	3787	3787
LARD	LARD	LARD	non_autonomous	10514	3671	3671	3671
LARD	LARD	LARD	non_autonomous	10521	3651	3651	3651
LARD	LARD	LARD	non_autonomous	10524	2232	2232	2232
LARD	LARD	LARD	non_autonomous	10539	3662	3662	3662
LARD	LARD	LARD	non_autonomous	10542	358	358	358
LARD	LARD	LARD	non_autonomous	10557	3941	3941	3941
LARD	LARD	LARD	non_autonomous	10577	361	361	361
LARD	LARD	LARD	non_autonomous	10579	2834	2834	2834
LARD	LARD	LARD	non_autonomous	10583	4859	4859	4859
LARD	LARD	LARD	non_autonomous	10584	3655	3655	3655
LARD	LARD	LARD	non_autonomous	10618	3707	3707	3707
LARD	LARD	LARD	non_autonomous	10640	1770	1770	1770
LARD	LARD	LARD	non_autonomous	10647	4168	4168	4168
LARD	LARD	LARD	non_autonomous	10675	3795	3795	3795
LARD	LARD	LARD	non_autonomous	10678	1785	1785	1785
LARD	LARD	LARD	non_autonomous	10687	3565	3565	3565
LARD	LARD	LARD	non_autonomous	10691	4157	4157	4157
LARD	LARD	LARD	non_autonomous	10695	424	424	424
LARD	LARD	LARD	non_autonomous	10714	1408	1408	1408
LARD	LARD	LARD	non_autonomous	10727	1821	1821	1821
LARD	LARD	LARD	non_autonomous	10728	3840	3840	3840
LARD	LARD	LARD	non_autonomous	10728	1154	1154	1154
LARD	LARD	LARD	non_autonomous	10732	3871	3871	3871
LARD	LARD	LARD	non_autonomous	10742	3837	3837	3837
LARD	LARD	LARD	non_autonomous	10760	4229	4229	4229
LARD	LARD	LARD	non_autonomous	10769	3772	3772	3772
LARD	LARD	LARD	non_autonomous	10770	4074	4074	4074
LARD	LARD	LARD	non_autonomous	10775	3797	3797	3797
LARD	LARD	LARD	non_autonomous	10778	2501	2501	2501
LARD	LARD	LARD	non_autonomous	10802	4580	4580	4580
LARD	LARD	LARD	non_autonomous	10812	391	391	391
LARD	LARD	LARD	non_autonomous	10814	3558	3558	3558
LARD	LARD	LARD	non_autonomous	10814	3879	3879	3879
LARD	LARD	LARD	non_autonomous	10814	468	468	468
LARD	LARD	LARD	non_autonomous	10817	1740	1740	1740
LARD	LARD	LARD	non_autonomous	10829	3696	3696	3696
LARD	LARD	LARD	non_autonomous	10848	4593	4593	4593
LARD	LARD	LARD	non_autonomous	10855	4139	4139	4139
LARD	LARD	LARD	non_autonomous	10865	2334	2334	2334
LARD	LARD	LARD	non_autonomous	10880	3791	3791	3791
LARD	LARD	LARD	non_autonomous	10894	2765	2765	2765
LARD	LARD	LARD	non_autonomous	10898	3932	3932	3932
LARD	LARD	LARD	non_autonomous	10916	4037	4037	4037
LARD	LARD	LARD	non_autonomous	10965	4094	4094	4094
LARD	LARD	LARD	non_autonomous	10972	3871	3871	3871
LARD	LARD	LARD	non_autonomous	10972	288	288	288
LARD	LARD	LARD	non_autonomous	10986	4132	4132	4132
LARD	LARD	LARD	non_autonomous	10992	1316	1316	1316
LARD	LARD	LARD	non_autonomous	11000	1792	1792	1792
LARD	LARD	LARD	non_autonomous	11005	1765	1765	1765
LARD	LARD	LARD	non_autonomous	11014	4693	4693	4693
LARD	LARD	LARD	non_autonomous	11031	4236	4236	4236
LARD	LARD	LARD	non_autonomous	11054	213	213	213
LARD	LARD	LARD	non_autonomous	11074	1461	1461	1461
LARD	LARD	LARD	non_autonomous	11078	4643	4643	4643
LARD	LARD	LARD	non_autonomous	11088	4642	4642	4642
LARD	LARD	LARD	non_autonomous	11101	614	614	614
LARD	LARD	LARD	non_autonomous	11102	3205	3205	3205
LARD	LARD	LARD	non_autonomous	11107	1770	1770	1770
LARD	LARD	LARD	non_autonomous	11113	4678	4678	4678
LARD	LARD	LARD	non_autonomous	11119	1762	1762	1762
LARD	LARD	LARD	non_autonomous	11121	1768	1768	1768
LARD	LARD	LARD	non_autonomous	11123	1766	1766	1766
LARD	LARD	LARD	non_autonomous	11136	4735	4735	4735
LARD	LARD	LARD	non_autonomous	11140	1777	1777	1777
LARD	LARD	LARD	non_autonomous	11185	1762	1762	1762
LARD	LARD	LARD	non_autonomous	11195	1760	1760	1760
LARD	LARD	LARD	non_autonomous	11195	4774	4774	4774
LARD	LARD	LARD	non_autonomous	11208	1763	1763	1763
LARD	LARD	LARD	non_autonomous	11225	4163	4163	4163
LARD	LARD	LARD	non_autonomous	11229	1767	1767	1767
LARD	LARD	LARD	non_autonomous	11231	4704	4704	4704
LARD	LARD	LARD	non_autonomous	11233	4779	4779	4779
LARD	LARD	LARD	non_autonomous	11235	4826	4826	4826
LARD	LARD	LARD	non_autonomous	11237	4824	4824	4824
LARD	LARD	LARD	non_autonomous	11256	1735	1735	1735
LARD	LARD	LARD	non_autonomous	11273	1775	1775	1775
LARD	LARD	LARD	non_autonomous	11275	3654	3654	3654
LARD	LARD	LARD	non_autonomous	11283	3021	3021	3021
LARD	LARD	LARD	non_autonomous	11284	1774	1774	1774
LARD	LARD	LARD	non_autonomous	11291	3002	3002	3002
LARD	LARD	LARD	non_autonomous	11293	1764	1764	1764
LARD	LARD	LARD	non_autonomous	11331	1751	1751	1751
LARD	LARD	LARD	non_autonomous	11335	1783	1783	1783
LARD	LARD	LARD	non_autonomous	11341	3468	3468	3468
LARD	LARD	LARD	non_autonomous	11351	1613	1613	1613
LARD	LARD	LARD	non_autonomous	11360	4758	4758	4758
LARD	LARD	LARD	non_autonomous	11361	1787	1787	1787
LARD	LARD	LARD	non_autonomous	11364	1758	1758	1758
LARD	LARD	LARD	non_autonomous	11371	1763	1763	1763
LARD	LARD	LARD	non_autonomous	11372	1786	1786	1786
LARD	LARD	LARD	non_autonomous	11379	1613	1613	1613
LARD	LARD	LARD	non_autonomous	11385	1766	1766	1766
LARD	LARD	LARD	non_autonomous	11386	1765	1765	1765
LARD	LARD	LARD	non_autonomous	11386	2711	2711	2711
LARD	LARD	LARD	non_autonomous	11394	1757	1757	1757
LARD	LARD	LARD	non_autonomous	11407	1763	1763	1763
LARD	LARD	LARD	non_autonomous	11410	1757	1757	1757
LARD	LARD	LARD	non_autonomous	11417	3434	3434	3434
LARD	LARD	LARD	non_autonomous	11420	1762	1762	1762
LARD	LARD	LARD	non_autonomous	11420	3513	3513	3513
LARD	LARD	LARD	non_autonomous	11427	1769	1769	1769
LARD	LARD	LARD	non_autonomous	11429	1764	1764	1764
LARD	LARD	LARD	non_autonomous	11431	1755	1755	1755
LARD	LARD	LARD	non_autonomous	11433	1761	1761	1761
LARD	LARD	LARD	non_autonomous	11434	1762	1762	1762
LARD	LARD	LARD	non_autonomous	11441	545	545	545
LARD	LARD	LARD	non_autonomous	11447	1755	1755	1755
LARD	LARD	LARD	non_autonomous	11448	4335	4335	4335
LARD	LARD	LARD	non_autonomous	11449	1752	1752	1752
LARD	LARD	LARD	non_autonomous	11449	1761	1761	1761
LARD	LARD	LARD	non_autonomous	11461	2964	2964	2964
LARD	LARD	LARD	non_autonomous	11462	1759	1759	1759
LARD	LARD	LARD	non_autonomous	11462	1781	1781	1781
LARD	LARD	LARD	non_autonomous	11474	1761	1761	1761
LARD	LARD	LARD	non_autonomous	11476	1781	1781	1781
LARD	LARD	LARD	non_autonomous	11478	1766	1766	1766
LARD	LARD	LARD	non_autonomous	11481	1787	1787	1787
LARD	LARD	LARD	non_autonomous	11489	1779	1779	1779
LARD	LARD	LARD	non_autonomous	11490	2764	2764	2764
LARD	LARD	LARD	non_autonomous	11491	4666	4666	4666
LARD	LARD	LARD	non_autonomous	11492	4632	4632	4632
LARD	LARD	LARD	non_autonomous	11495	4014	4014	4014
LARD	LARD	LARD	non_autonomous	11501	4705	4705	4705
LARD	LARD	LARD	non_autonomous	11528	4640	4640	4640
LARD	LARD	LARD	non_autonomous	11534	1779	1779	1779
LARD	LARD	LARD	non_autonomous	11563	4679	4679	4679
LARD	LARD	LARD	non_autonomous	11564	4944	4944	4944
LARD	LARD	LARD	non_autonomous	11569	1772	1772	1772
LARD	LARD	LARD	non_autonomous	11599	4887	4887	4887
LARD	LARD	LARD	non_autonomous	11605	4836	4836	4836
LARD	LARD	LARD	non_autonomous	11623	1917	1917	1917
LARD	LARD	LARD	non_autonomous	11640	1772	1772	1772
LARD	LARD	LARD	non_autonomous	11659	1770	1770	1770
LARD	LARD	LARD	non_autonomous	11682	4780	4780	4780
LARD	LARD	LARD	non_autonomous	11722	4342	4342	4342
LARD	LARD	LARD	non_autonomous	11750	4772	4772	4772
LARD	LARD	LARD	non_autonomous	11791	4311	4311	4311
LARD	LARD	LARD	non_autonomous	11797	333	333	333
LARD	LARD	LARD	non_autonomous	11809	4894	4894	4894
LARD	LARD	LARD	non_autonomous	11817	445	445	445
LARD	LARD	LARD	non_autonomous	11877	1588	1588	1588
LARD	LARD	LARD	non_autonomous	11887	1159	1159	1159
LARD	LARD	LARD	non_autonomous	11890	4151	4151	4151
LARD	LARD	LARD	non_autonomous	11953	1780	1780	1780
LARD	LARD	LARD	non_autonomous	11998	1736	1736	1736
LARD	LARD	LARD	non_autonomous	12055	346	346	346
LARD	LARD	LARD	non_autonomous	12064	1799	1799	1799
LARD	LARD	LARD	non_autonomous	12135	1733	1733	1733
LARD	LARD	LARD	non_autonomous	12166	512	512	512
LARD	LARD	LARD	non_autonomous	12188	499	499	499
LARD	LARD	LARD	non_autonomous	12201	5352	5352	5352
LARD	LARD	LARD	non_autonomous	12221	1214	1214	1214
LARD	LARD	LARD	non_autonomous	12222	1761	1761	1761
LARD	LARD	LARD	non_autonomous	12243	1694	1694	1694
LARD	LARD	LARD	non_autonomous	12262	208	208	208
LARD	LARD	LARD	non_autonomous	12277	1026	1026	1026
LARD	LARD	LARD	non_autonomous	12283	5168	5168	5168
LARD	LARD	LARD	non_autonomous	12331	3786	3786	3786
LARD	LARD	LARD	non_autonomous	12340	2833	2833	2833
LARD	LARD	LARD	non_autonomous	12360	2168	2168	2168
LARD	LARD	LARD	non_autonomous	12391	4925	4925	4925
LARD	LARD	LARD	non_autonomous	12391	3350	3350	3350
LARD	LARD	LARD	non_autonomous	12398	544	544	544
LARD	LARD	LARD	non_autonomous	12411	3797	3797	3797
LARD	LARD	LARD	non_autonomous	12424	1767	1767	1767
LARD	LARD	LARD	non_autonomous	12468	4696	4696	4696
LARD	LARD	LARD	non_autonomous	12498	1758	1758	1758
LARD	LARD	LARD	non_autonomous	12501	510	510	510
LARD	LARD	LARD	non_autonomous	12551	3642	3642	3642
LARD	LARD	LARD	non_autonomous	12553	385	385	385
LARD	LARD	LARD	non_autonomous	12562	3460	3460	3460
LARD	LARD	LARD	non_autonomous	12572	3411	3411	3411
LARD	LARD	LARD	non_autonomous	12585	1770	1770	1770
LARD	LARD	LARD	non_autonomous	12612	1782	1782	1782
LARD	LARD	LARD	non_autonomous	12645	4353	4353	4353
LARD	LARD	LARD	non_autonomous	12720	3767	3767	3767
LARD	LARD	LARD	non_autonomous	12741	3883	3883	3883
LARD	LARD	LARD	non_autonomous	12747	3889	3889	3889
LARD	LARD	LARD	non_autonomous	12762	1637	1637	1637
LARD	LARD	LARD	non_autonomous	12772	1736	1736	1736
LARD	LARD	LARD	non_autonomous	12775	4051	4051	4051
LARD	LARD	LARD	non_autonomous	12805	1615	1615	1615
LARD	LARD	LARD	non_autonomous	12847	4163	4163	4163
LARD	LARD	LARD	non_autonomous	12863	4081	4081	4081
LARD	LARD	LARD	non_autonomous	12912	337	337	337
LARD	LARD	LARD	non_autonomous	12922	1763	1763	1763
LARD	LARD	LARD	non_autonomous	12934	5396	5396	5396
LARD	LARD	LARD	non_autonomous	12936	1752	1752	1752
LARD	LARD	LARD	non_autonomous	13046	4193	4193	4193
LARD	LARD	LARD	non_autonomous	13064	6420	6420	6420
LARD	LARD	LARD	non_autonomous	13067	1779	1779	1779
LARD	LARD	LARD	non_autonomous	13081	2411	2411	2411
LARD	LARD	LARD	non_autonomous	13085	3837	3837	3837
LARD	LARD	LARD	non_autonomous	13149	1846	1846	1846
LARD	LARD	LARD	non_autonomous	13157	2209	2209	2209
LARD	LARD	LARD	non_autonomous	13187	1831	1831	1831
LARD	LARD	LARD	non_autonomous	13213	4211	4211	4211
LARD	LARD	LARD	non_autonomous	13227	4140	4140	4140
LARD	LARD	LARD	non_autonomous	13232	1762	1762	1762
LARD	LARD	LARD	non_autonomous	13232	4177	4177	4177
LARD	LARD	LARD	non_autonomous	13247	1081	1081	1081
LARD	LARD	LARD	non_autonomous	13268	4083	4083	4083
LARD	LARD	LARD	non_autonomous	13275	1738	1738	1738
LARD	LARD	LARD	non_autonomous	13276	1765	1765	1765
LARD	LARD	LARD	non_autonomous	13290	1762	1762	1762
LARD	LARD	LARD	non_autonomous	13334	1756	1756	1756
LARD	LARD	LARD	non_autonomous	13346	4098	4098	4098
LARD	LARD	LARD	non_autonomous	13406	4068	4068	4068
LARD	LARD	LARD	non_autonomous	13437	1734	1734	1734
LARD	LARD	LARD	non_autonomous	13442	1772	1772	1772
LARD	LARD	LARD	non_autonomous	13475	1638	1638	1638
LARD	LARD	LARD	non_autonomous	13494	592	592	592
LARD	LARD	LARD	non_autonomous	13541	124	124	124
LARD	LARD	LARD	non_autonomous	13566	124	124	124
LARD	LARD	LARD	non_autonomous	13653	270	270	270
LARD	LARD	LARD	non_autonomous	13674	4283	4283	4283
LARD	LARD	LARD	non_autonomous	13677	6848	6848	6848
LARD	LARD	LARD	non_autonomous	13681	4178	4178	4178
LARD	LARD	LARD	non_autonomous	13708	1833	1833	1833
LARD	LARD	LARD	non_autonomous	13709	1748	1748	1748
LARD	LARD	LARD	non_autonomous	13711	213	213	213
LARD	LARD	LARD	non_autonomous	13725	1782	1782	1782
LARD	LARD	LARD	non_autonomous	13751	1764	1764	1764
LARD	LARD	LARD	non_autonomous	13787	273	273	273
LARD	LARD	LARD	non_autonomous	13799	1767	1767	1767
LARD	LARD	LARD	non_autonomous	13822	262	262	262
LARD	LARD	LARD	non_autonomous	13830	1762	1762	1762
LARD	LARD	LARD	non_autonomous	13847	201	201	201
LARD	LARD	LARD	non_autonomous	13849	262	262	262
LARD	LARD	LARD	non_autonomous	13875	2226	2226	2226
LARD	LARD	LARD	non_autonomous	13882	1778	1778	1778
LARD	LARD	LARD	non_autonomous	13902	1777	1777	1777
LARD	LARD	LARD	non_autonomous	13920	4302	4302	4302
LARD	LARD	LARD	non_autonomous	13981	1765	1765	1765
LARD	LARD	LARD	non_autonomous	14001	281	281	281
LARD	LARD	LARD	non_autonomous	14036	703	703	703
LARD	LARD	LARD	non_autonomous	14070	816	816	816
LARD	LARD	LARD	non_autonomous	14094	1392	1392	1392
LARD	LARD	LARD	non_autonomous	14113	1830	1830	1830
LARD	LARD	LARD	non_autonomous	14117	1746	1746	1746
LARD	LARD	LARD	non_autonomous	14123	1740	1740	1740
LARD	LARD	LARD	non_autonomous	14198	1641	1641	1641
LARD	LARD	LARD	non_autonomous	14201	1772	1772	1772
LARD	LARD	LARD	non_autonomous	14214	3633	3633	3633
LARD	LARD	LARD	non_autonomous	14259	505	505	505
LARD	LARD	LARD	non_autonomous	14306	1757	1757	1757
LARD	LARD	LARD	non_autonomous	14361	1760	1760	1760
LARD	LARD	LARD	non_autonomous	14397	4695	4695	4695
LARD	LARD	LARD	non_autonomous	14421	1770	1770	1770
LARD	LARD	LARD	non_autonomous	14568	1759	1759	1759
LARD	LARD	LARD	non_autonomous	14651	1764	1764	1764
LARD	LARD	LARD	non_autonomous	14651	2653	2653	2653
LARD	LARD	LARD	non_autonomous	14655	1780	1780	1780
LARD	LARD	LARD	non_autonomous	14737	1753	1753	1753
LARD	LARD	LARD	non_autonomous	14811	1790	1790	1790
LARD	LARD	LARD	non_autonomous	14811	5014	5014	5014
LARD	LARD	LARD	non_autonomous	14844	1750	1750	1750
LARD	LARD	LARD	non_autonomous	14877	1763	1763	1763
LARD	LARD	LARD	non_autonomous	14889	258	258	258
LARD	LARD	LARD	non_autonomous	14932	1567	1567	1567
LARD	LARD	LARD	non_autonomous	14950	1762	1762	1762
LARD	LARD	LARD	non_autonomous	14957	5251	5251	5251
LARD	LARD	LARD	non_autonomous	14957	5251	5251	5251
LARD	LARD	LARD	non_autonomous	14970	1767	1767	1767
LARD	LARD	LARD	non_autonomous	15010	5700	5700	5700
LARD	LARD	LARD	non_autonomous	15058	1764	1764	1764
LARD	LARD	LARD	non_autonomous	15106	911	911	911
LARD	LARD	LARD	non_autonomous	15130	1755	1755	1755
LARD	LARD	LARD	non_autonomous	15148	1781	1781	1781
LARD	LARD	LARD	non_autonomous	15151	5425	5425	5425
LARD	LARD	LARD	non_autonomous	15160	4640	4640	4640
LARD	LARD	LARD	non_autonomous	15174	1751	1751	1751
LARD	LARD	LARD	non_autonomous	15177	5984	5984	5984
LARD	LARD	LARD	non_autonomous	15189	4877	4877	4877
LARD	LARD	LARD	non_autonomous	15215	1767	1767	1767
LARD	LARD	LARD	non_autonomous	15299	5312	5312	5312
LARD	LARD	LARD	non_autonomous	15310	1948	1948	1948
LARD	LARD	LARD	non_autonomous	15324	2019	2019	2019
LARD	LARD	LARD	non_autonomous	15349	1756	1756	1756
LARD	LARD	LARD	non_autonomous	15359	5170	5170	5170
LARD	LARD	LARD	non_autonomous	15622	614	614	614
LARD	LARD	LARD	non_autonomous	15631	1777	1777	1777
LARD	LARD	LARD	non_autonomous	15646	5372	5372	5372
LARD	LARD	LARD	non_autonomous	15649	1719	1719	1719
LARD	LARD	LARD	non_autonomous	15798	1759	1759	1759
LARD	LARD	LARD	non_autonomous	15816	1774	1774	1774
LARD	LARD	LARD	non_autonomous	15828	1754	1754	1754
LARD	LARD	LARD	non_autonomous	15854	1786	1786	1786
LARD	LARD	LARD	non_autonomous	15993	4936	4936	4936
LARD	LARD	LARD	non_autonomous	16028	1755	1755	1755
LARD	LARD	LARD	non_autonomous	16067	1474	1474	1474
LARD	LARD	LARD	non_autonomous	16152	1764	1764	1764
LARD	LARD	LARD	non_autonomous	16276	6112	6112	6112
LARD	LARD	LARD	non_autonomous	16356	1762	1762	1762
LARD	LARD	LARD	non_autonomous	16379	1775	1775	1775
LARD	LARD	LARD	non_autonomous	16428	2297	2297	2297
LARD	LARD	LARD	non_autonomous	16473	1782	1782	1782
LARD	LARD	LARD	non_autonomous	16485	1763	1763	1763
LARD	LARD	LARD	non_autonomous	16620	1744	1744	1744
LARD	LARD	LARD	non_autonomous	16623	5494	5494	5494
LARD	LARD	LARD	non_autonomous	16642	1761	1761	1761
LARD	LARD	LARD	non_autonomous	16693	1780	1780	1780
LARD	LARD	LARD	non_autonomous	16769	1782	1782	1782
LARD	LARD	LARD	non_autonomous	16790	3463	3463	3463
LARD	LARD	LARD	non_autonomous	16817	2121	2121	2121
LARD	LARD	LARD	non_autonomous	16904	4926	4926	4926
LARD	LARD	LARD	non_autonomous	17091	1784	1784	1784
LARD	LARD	LARD	non_autonomous	17187	1777	1777	1777
LARD	LARD	LARD	non_autonomous	17199	6569	6569	6569
LARD	LARD	LARD	non_autonomous	17276	1764	1764	1764
LARD	LARD	LARD	non_autonomous	17640	5509	5509	5509
LARD	LARD	LARD	non_autonomous	17682	6061	6061	6061
LARD	LARD	LARD	non_autonomous	17689	8062	8062	8062
LARD	LARD	LARD	non_autonomous	17690	1781	1781	1781
LARD	LARD	LARD	non_autonomous	17792	8178	8178	8178
LARD	LARD	LARD	non_autonomous	17996	4122	4122	4122
LARD	LARD	LARD	non_autonomous	18175	4538	4538	4538
LARD	LARD	LARD	non_autonomous	18293	6941	6941	6941
LARD	LARD	LARD	non_autonomous	18329	5067	5067	5067
LARD	LARD	LARD	non_autonomous	18651	7768	7768	7768
LARD	LARD	LARD	non_autonomous	18717	6314	6314	6314
LARD	LARD	LARD	non_autonomous	18811	5382	5382	5382
LARD	LARD	LARD	non_autonomous	19071	5507	5507	5507
LARD	LARD	LARD	non_autonomous	19260	3520	3520	3520
LARD	LARD	LARD	non_autonomous	20053	3586	3586	3586
LARD	LARD	LARD	non_autonomous	20420	6370	6370	6370
LARD	LARD	LARD	non_autonomous	22785	6401	6401	6401
LARD	LARD	LARD	non_autonomous	2045	948	948	948
LARD	LARD	LARD	non_autonomous	2079	961	961	961
LARD	LARD	LARD	non_autonomous	2101	283	283	283
LARD	LARD	LARD	non_autonomous	2145	562	562	562
LARD	LARD	LARD	non_autonomous	2447	177	177	177
LARD	LARD	LARD	non_autonomous	2448	176	176	176
LARD	LARD	LARD	non_autonomous	2474	146	146	146
LARD	LARD	LARD	non_autonomous	2610	287	287	287
LARD	LARD	LARD	non_autonomous	2639	252	252	252
LARD	LARD	LARD	non_autonomous	2661	470	470	470
LARD	LARD	LARD	non_autonomous	2685	730	730	730
LARD	LARD	LARD	non_autonomous	2695	249	249	249
LARD	LARD	LARD	non_autonomous	2706	592	592	592
LARD	LARD	LARD	non_autonomous	2725	590	590	590
LARD	LARD	LARD	non_autonomous	2769	594	594	594
LARD	LARD	LARD	non_autonomous	2848	582	582	582
LARD	LARD	LARD	non_autonomous	2848	592	592	592
LARD	LARD	LARD	non_autonomous	2861	741	741	741
LARD	LARD	LARD	non_autonomous	2879	594	594	594
LARD	LARD	LARD	non_autonomous	2885	591	591	591
LARD	LARD	LARD	non_autonomous	2950	592	592	592
LARD	LARD	LARD	non_autonomous	3061	242	242	242
LARD	LARD	LARD	non_autonomous	3129	693	693	693
LARD	LARD	LARD	non_autonomous	3140	329	329	329
LARD	LARD	LARD	non_autonomous	3144	645	645	645
LARD	LARD	LARD	non_autonomous	3314	666	666	666
LARD	LARD	LARD	non_autonomous	3346	665	665	665
LARD	LARD	LARD	non_autonomous	3351	665	665	665
LARD	LARD	LARD	non_autonomous	3353	668	668	668
LARD	LARD	LARD	non_autonomous	3356	678	678	678
LARD	LARD	LARD	non_autonomous	3357	645	645	645
LARD	LARD	LARD	non_autonomous	3360	679	679	679
LARD	LARD	LARD	non_autonomous	3370	665	665	665
